edge1,edge2,anisotropy,dx,diffcoef,ltransition,htransition
72.0, 2186.0, 0.42689, 0.51267, 1.0, 0.0, 0.0
72.0, 3176.0, 0.42816, 0.51341, 1.0, 0.0, 0.0
72.0, 3971.0, 0.38960, 0.57947, 1.0, 0.0, 0.0
72.0, 3984.0, 0.41273, 0.53538, 1.0, 0.0, 0.0
73.0, 74.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
73.0, 2151.0, 0.43264, 0.50661, 1.0, 0.0, 0.0
73.0, 3176.0, 0.42766, 0.51318, 1.0, 0.0, 0.0
73.0, 3971.0, 0.38960, 0.57947, 1.0, 0.0, 0.0
73.0, 3985.0, 0.40951, 0.54242, 1.0, 0.0, 0.0
74.0, 75.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
74.0, 2151.0, 0.43264, 0.50661, 1.0, 0.0, 0.0
74.0, 3154.0, 0.41127, 0.53898, 1.0, 0.0, 0.0
74.0, 3985.0, 0.40921, 0.54228, 1.0, 0.0, 0.0
74.0, 3991.0, 0.39585, 0.56813, 1.0, 0.0, 0.0
74.0, 5007.0, 0.25449, 0.82179, 1.0, 0.0, 0.0
75.0, 76.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
75.0, 2190.0, 0.42124, 0.52321, 1.0, 0.0, 0.0
75.0, 3154.0, 0.41141, 0.53905, 1.0, 0.0, 0.0
75.0, 3973.0, 0.41161, 0.53888, 1.0, 0.0, 0.0
75.0, 3991.0, 0.39484, 0.56766, 1.0, 0.0, 0.0
76.0, 77.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
76.0, 2190.0, 0.42124, 0.52321, 1.0, 0.0, 0.0
76.0, 3146.0, 0.41108, 0.53916, 1.0, 0.0, 0.0
76.0, 3973.0, 0.41131, 0.53874, 1.0, 0.0, 0.0
76.0, 3988.0, 0.39516, 0.56830, 1.0, 0.0, 0.0
77.0, 78.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
77.0, 2158.0, 0.42124, 0.52320, 1.0, 0.0, 0.0
77.0, 3146.0, 0.41135, 0.53928, 1.0, 0.0, 0.0
77.0, 3988.0, 0.39513, 0.56828, 1.0, 0.0, 0.0
77.0, 3990.0, 0.40525, 0.54949, 1.0, 0.0, 0.0
77.0, 4941.0, 0.25467, 0.81363, 1.0, 0.0, 0.0
78.0, 79.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
78.0, 2158.0, 0.42124, 0.52320, 1.0, 0.0, 0.0
78.0, 3149.0, 0.40745, 0.54561, 1.0, 0.0, 0.0
78.0, 3976.0, 0.38960, 0.57947, 1.0, 0.0, 0.0
78.0, 3990.0, 0.40524, 0.54949, 1.0, 0.0, 0.0
79.0, 80.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
79.0, 2189.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
79.0, 3149.0, 0.40747, 0.54562, 1.0, 0.0, 0.0
79.0, 3976.0, 0.38960, 0.57947, 1.0, 0.0, 0.0
79.0, 3986.0, 0.40679, 0.54678, 1.0, 0.0, 0.0
79.0, 4994.0, 0.25195, 0.83541, 1.0, 0.0, 0.0
80.0, 81.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
80.0, 2189.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
80.0, 3180.0, 0.42966, 0.50492, 1.0, 0.0, 0.0
80.0, 3970.0, 0.38960, 0.57947, 1.0, 0.0, 0.0
80.0, 3986.0, 0.40679, 0.54678, 1.0, 0.0, 0.0
81.0, 82.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
81.0, 2167.0, 0.42955, 0.50916, 1.0, 0.0, 0.0
81.0, 3180.0, 0.43602, 0.50776, 1.0, 0.0, 0.0
81.0, 3970.0, 0.38960, 0.57947, 1.0, 0.0, 0.0
81.0, 3983.0, 0.40598, 0.54852, 1.0, 0.0, 0.0
82.0, 83.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
82.0, 2167.0, 0.43147, 0.51002, 1.0, 0.0, 0.0
82.0, 3144.0, 0.41595, 0.53594, 1.0, 0.0, 0.0
82.0, 3967.0, 0.40091, 0.56004, 1.0, 0.0, 0.0
82.0, 3983.0, 0.40569, 0.54838, 1.0, 0.0, 0.0
82.0, 5037.0, 0.25407, 0.75681, 1.0, 0.0, 0.0
83.0, 84.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
83.0, 3144.0, 0.41164, 0.53398, 1.0, 0.0, 0.0
83.0, 3159.0, 0.43754, 0.52835, 1.0, 0.0, 0.0
83.0, 3967.0, 0.39858, 0.55895, 1.0, 0.0, 0.0
83.0, 3995.0, 0.39619, 0.57147, 1.0, 0.0, 0.0
83.0, 4770.0, 0.25003, 0.74618, 1.0, 0.0, 0.0
84.0, 85.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
84.0, 2171.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
84.0, 3159.0, 0.40739, 0.51473, 1.0, 0.0, 0.0
84.0, 3968.0, 0.41270, 0.53809, 1.0, 0.0, 0.0
84.0, 3995.0, 0.39190, 0.56945, 1.0, 0.0, 0.0
85.0, 86.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
85.0, 2171.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
85.0, 3164.0, 0.39245, 0.57365, 1.0, 0.0, 0.0
85.0, 3968.0, 0.41144, 0.53751, 1.0, 0.0, 0.0
85.0, 3987.0, 0.39204, 0.57460, 1.0, 0.0, 0.0
86.0, 87.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
86.0, 2200.0, 0.40973, 0.52744, 1.0, 0.0, 0.0
86.0, 3164.0, 0.39245, 0.57365, 1.0, 0.0, 0.0
86.0, 3969.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
86.0, 3987.0, 0.39194, 0.57455, 1.0, 0.0, 0.0
87.0, 2200.0, 0.42340, 0.53365, 1.0, 0.0, 0.0
87.0, 3902.0, 0.33861, 0.38977, 1.0, 0.0, 0.0
87.0, 3969.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
87.0, 4001.0, 0.50933, 0.35729, 1.0, 0.0, 0.0
88.0, 2136.0, 0.25000, 0.35467, 1.0, 0.0, 0.0
88.0, 2139.0, 0.25000, 0.35857, 1.0, 0.0, 0.0
88.0, 3999.0, 0.89428, 0.35467, 1.0, 0.0, 0.0
88.0, 4001.0, 0.74027, 0.35857, 1.0, 0.0, 0.0
89.0, 90.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
89.0, 386.0, 0.82660, 0.53365, 1.0, 0.0, 0.0
89.0, 2089.0, 0.91139, 0.38977, 1.0, 0.0, 0.0
89.0, 2104.0, 0.25000, 0.61966, 1.0, 0.0, 0.0
89.0, 2136.0, 0.25000, 0.40485, 1.0, 0.0, 0.0
89.0, 4985.0, 0.61433, 0.69752, 1.0, 0.0, 0.0
90.0, 91.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
90.0, 386.0, 0.84027, 0.52744, 1.0, 0.0, 0.0
90.0, 1376.0, 0.85755, 0.57365, 1.0, 0.0, 0.0
90.0, 2104.0, 0.25000, 0.61966, 1.0, 0.0, 0.0
90.0, 2135.0, 0.25000, 0.56550, 1.0, 0.0, 0.0
91.0, 92.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
91.0, 354.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
91.0, 1376.0, 0.85755, 0.57365, 1.0, 0.0, 0.0
91.0, 2103.0, 0.25000, 0.53809, 1.0, 0.0, 0.0
91.0, 2135.0, 0.25000, 0.56541, 1.0, 0.0, 0.0
92.0, 93.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
92.0, 354.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
92.0, 1371.0, 0.84273, 0.51480, 1.0, 0.0, 0.0
92.0, 2103.0, 0.25000, 0.53751, 1.0, 0.0, 0.0
92.0, 2118.0, 0.25000, 0.56887, 1.0, 0.0, 0.0
93.0, 94.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
93.0, 1341.0, 0.83882, 0.53436, 1.0, 0.0, 0.0
93.0, 1371.0, 0.81246, 0.52847, 1.0, 0.0, 0.0
93.0, 2099.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
93.0, 2118.0, 0.25000, 0.56880, 1.0, 0.0, 0.0
93.0, 4504.0, 0.67363, 0.76635, 1.0, 0.0, 0.0
94.0, 95.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
94.0, 346.0, 0.81736, 0.50661, 1.0, 0.0, 0.0
94.0, 1341.0, 0.83415, 0.53649, 1.0, 0.0, 0.0
94.0, 2099.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
94.0, 2121.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
95.0, 96.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
95.0, 346.0, 0.81736, 0.50661, 1.0, 0.0, 0.0
95.0, 1384.0, 0.82400, 0.51499, 1.0, 0.0, 0.0
95.0, 2101.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
95.0, 2121.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
95.0, 4378.0, 0.67674, 0.76541, 1.0, 0.0, 0.0
96.0, 97.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
96.0, 382.0, 0.82426, 0.51287, 1.0, 0.0, 0.0
96.0, 1384.0, 0.82287, 0.51551, 1.0, 0.0, 0.0
96.0, 2101.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
96.0, 2123.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
96.0, 5080.0, 0.62084, 0.82099, 1.0, 0.0, 0.0
97.0, 98.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
97.0, 382.0, 0.82050, 0.51456, 1.0, 0.0, 0.0
97.0, 1387.0, 0.82229, 0.50707, 1.0, 0.0, 0.0
97.0, 2106.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
97.0, 2123.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
97.0, 4509.0, 0.67359, 0.76112, 1.0, 0.0, 0.0
98.0, 99.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
98.0, 338.0, 0.82045, 0.50916, 1.0, 0.0, 0.0
98.0, 1387.0, 0.81531, 0.51019, 1.0, 0.0, 0.0
98.0, 2106.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
98.0, 2125.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
99.0, 100.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
99.0, 338.0, 0.81853, 0.51002, 1.0, 0.0, 0.0
99.0, 1355.0, 0.83829, 0.53765, 1.0, 0.0, 0.0
99.0, 2108.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
99.0, 2125.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
99.0, 4592.0, 0.65875, 0.74848, 1.0, 0.0, 0.0
100.0, 101.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
100.0, 380.0, 0.81816, 0.50508, 1.0, 0.0, 0.0
100.0, 1355.0, 0.83758, 0.53797, 1.0, 0.0, 0.0
100.0, 2108.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
100.0, 2127.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
101.0, 102.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
101.0, 380.0, 0.81528, 0.50636, 1.0, 0.0, 0.0
101.0, 2038.0, 0.82783, 0.49823, 1.0, 0.0, 0.0
101.0, 2110.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
101.0, 2127.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
102.0, 103.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
102.0, 1353.0, 0.82912, 0.50577, 1.0, 0.0, 0.0
102.0, 2038.0, 0.80270, 0.50943, 1.0, 0.0, 0.0
102.0, 2110.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
102.0, 2133.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
103.0, 104.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
103.0, 329.0, 0.82992, 0.51351, 1.0, 0.0, 0.0
103.0, 1353.0, 0.81032, 0.51419, 1.0, 0.0, 0.0
103.0, 2112.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
103.0, 2133.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
104.0, 105.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
104.0, 329.0, 0.81815, 0.51880, 1.0, 0.0, 0.0
104.0, 1350.0, 0.83804, 0.53757, 1.0, 0.0, 0.0
104.0, 2112.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
104.0, 2129.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
104.0, 4867.0, 0.72931, 0.80757, 1.0, 0.0, 0.0
105.0, 106.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
105.0, 362.0, 0.81718, 0.50663, 1.0, 0.0, 0.0
105.0, 1350.0, 0.83765, 0.53775, 1.0, 0.0, 0.0
105.0, 2114.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
105.0, 2129.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
105.0, 4654.0, 0.64553, 0.73267, 1.0, 0.0, 0.0
106.0, 107.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
106.0, 362.0, 0.81747, 0.50650, 1.0, 0.0, 0.0
106.0, 1378.0, 0.82624, 0.52515, 1.0, 0.0, 0.0
106.0, 2114.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
106.0, 2130.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
107.0, 108.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
107.0, 1342.0, 0.83593, 0.53952, 1.0, 0.0, 0.0
107.0, 1378.0, 0.83209, 0.52250, 1.0, 0.0, 0.0
107.0, 2116.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
107.0, 2130.0, 0.25000, 0.55694, 1.0, 0.0, 0.0
107.0, 4908.0, 0.71831, 0.80834, 1.0, 0.0, 0.0
108.0, 109.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
108.0, 327.0, 0.81770, 0.52870, 1.0, 0.0, 0.0
108.0, 1342.0, 0.84069, 0.53734, 1.0, 0.0, 0.0
108.0, 2116.0, 0.25000, 0.55280, 1.0, 0.0, 0.0
108.0, 2131.0, 0.25000, 0.55644, 1.0, 0.0, 0.0
109.0, 110.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
109.0, 327.0, 0.84020, 0.51852, 1.0, 0.0, 0.0
109.0, 1345.0, 0.80866, 0.52484, 1.0, 0.0, 0.0
109.0, 2117.0, 0.25000, 0.54979, 1.0, 0.0, 0.0
109.0, 2131.0, 0.25000, 0.55644, 1.0, 0.0, 0.0
110.0, 111.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
110.0, 1345.0, 0.84104, 0.51026, 1.0, 0.0, 0.0
110.0, 2042.0, 0.79572, 0.51105, 1.0, 0.0, 0.0
110.0, 2115.0, 0.25000, 0.57947, 1.0, 0.0, 0.0
110.0, 2117.0, 0.25000, 0.54979, 1.0, 0.0, 0.0
111.0, 112.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
111.0, 368.0, 0.80226, 0.50101, 1.0, 0.0, 0.0
111.0, 2042.0, 0.83303, 0.49442, 1.0, 0.0, 0.0
111.0, 2115.0, 0.25000, 0.57947, 1.0, 0.0, 0.0
111.0, 2128.0, 0.25000, 0.54913, 1.0, 0.0, 0.0
112.0, 113.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
112.0, 368.0, 0.81870, 0.49371, 1.0, 0.0, 0.0
112.0, 1608.0, 0.81919, 0.51061, 1.0, 0.0, 0.0
112.0, 2113.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
112.0, 2128.0, 0.25000, 0.54913, 1.0, 0.0, 0.0
112.0, 4946.0, 0.71723, 0.79028, 1.0, 0.0, 0.0
113.0, 114.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
113.0, 335.0, 0.82362, 0.51194, 1.0, 0.0, 0.0
113.0, 1608.0, 0.82074, 0.50991, 1.0, 0.0, 0.0
113.0, 2113.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
113.0, 2132.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
113.0, 4816.0, 0.63716, 0.71631, 1.0, 0.0, 0.0
114.0, 115.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
114.0, 335.0, 0.81985, 0.51363, 1.0, 0.0, 0.0
114.0, 1386.0, 0.82171, 0.50631, 1.0, 0.0, 0.0
114.0, 2111.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
114.0, 2132.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
114.0, 5068.0, 0.67076, 0.71317, 1.0, 0.0, 0.0
115.0, 116.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
115.0, 370.0, 0.81805, 0.50629, 1.0, 0.0, 0.0
115.0, 1386.0, 0.81480, 0.50940, 1.0, 0.0, 0.0
115.0, 2111.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
115.0, 2126.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
116.0, 117.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
116.0, 370.0, 0.81666, 0.50691, 1.0, 0.0, 0.0
116.0, 1348.0, 0.83778, 0.53716, 1.0, 0.0, 0.0
116.0, 2109.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
116.0, 2126.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
117.0, 118.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
117.0, 342.0, 0.82876, 0.52320, 1.0, 0.0, 0.0
117.0, 1348.0, 0.83741, 0.53733, 1.0, 0.0, 0.0
117.0, 2109.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
117.0, 2124.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
118.0, 119.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
118.0, 342.0, 0.82876, 0.52320, 1.0, 0.0, 0.0
118.0, 1347.0, 0.83347, 0.53055, 1.0, 0.0, 0.0
118.0, 2107.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
118.0, 2124.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
119.0, 120.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
119.0, 366.0, 0.83604, 0.53469, 1.0, 0.0, 0.0
119.0, 1347.0, 0.83347, 0.53055, 1.0, 0.0, 0.0
119.0, 2107.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
119.0, 2122.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
119.0, 5030.0, 0.62018, 0.77845, 1.0, 0.0, 0.0
120.0, 121.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
120.0, 366.0, 0.83604, 0.53469, 1.0, 0.0, 0.0
120.0, 1383.0, 0.82346, 0.51529, 1.0, 0.0, 0.0
120.0, 2100.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
120.0, 2122.0, 0.25000, 0.56109, 1.0, 0.0, 0.0
121.0, 122.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
121.0, 351.0, 0.81736, 0.50661, 1.0, 0.0, 0.0
121.0, 1383.0, 0.82346, 0.51529, 1.0, 0.0, 0.0
121.0, 2100.0, 0.25000, 0.56525, 1.0, 0.0, 0.0
121.0, 2120.0, 0.25000, 0.54921, 1.0, 0.0, 0.0
122.0, 123.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
122.0, 351.0, 0.81736, 0.50661, 1.0, 0.0, 0.0
122.0, 1358.0, 0.83403, 0.53649, 1.0, 0.0, 0.0
122.0, 2098.0, 0.25000, 0.58017, 1.0, 0.0, 0.0
122.0, 2120.0, 0.25000, 0.54928, 1.0, 0.0, 0.0
123.0, 124.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
123.0, 1358.0, 0.83889, 0.53427, 1.0, 0.0, 0.0
123.0, 1360.0, 0.80883, 0.53097, 1.0, 0.0, 0.0
123.0, 2098.0, 0.25000, 0.58070, 1.0, 0.0, 0.0
123.0, 2134.0, 0.25000, 0.54659, 1.0, 0.0, 0.0
124.0, 125.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
124.0, 359.0, 0.79062, 0.51525, 1.0, 0.0, 0.0
124.0, 1360.0, 0.84711, 0.51367, 1.0, 0.0, 0.0
124.0, 2102.0, 0.25000, 0.55800, 1.0, 0.0, 0.0
124.0, 2134.0, 0.25000, 0.54869, 1.0, 0.0, 0.0
125.0, 126.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
125.0, 359.0, 0.84005, 0.49320, 1.0, 0.0, 0.0
125.0, 2044.0, 0.78479, 0.51455, 1.0, 0.0, 0.0
125.0, 2102.0, 0.25000, 0.55908, 1.0, 0.0, 0.0
125.0, 2119.0, 0.25000, 0.57631, 1.0, 0.0, 0.0
126.0, 127.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
126.0, 2033.0, 0.78305, 0.47607, 1.0, 0.0, 0.0
126.0, 2044.0, 0.84211, 0.48901, 1.0, 0.0, 0.0
126.0, 2105.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
126.0, 2119.0, 0.25000, 0.57640, 1.0, 0.0, 0.0
127.0, 2033.0, 0.79766, 0.46967, 1.0, 0.0, 0.0
127.0, 2090.0, 0.91139, 0.38977, 1.0, 0.0, 0.0
127.0, 2105.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
127.0, 2138.0, 0.25000, 0.35729, 1.0, 0.0, 0.0
128.0, 129.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
128.0, 387.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
128.0, 2090.0, 0.33861, 0.38977, 1.0, 0.0, 0.0
128.0, 4008.0, 0.37208, 0.61966, 1.0, 0.0, 0.0
128.0, 4041.0, 0.38423, 0.40485, 1.0, 0.0, 0.0
129.0, 130.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
129.0, 387.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
129.0, 1520.0, 0.41333, 0.49265, 1.0, 0.0, 0.0
129.0, 4008.0, 0.37208, 0.61966, 1.0, 0.0, 0.0
129.0, 4022.0, 0.40978, 0.54186, 1.0, 0.0, 0.0
129.0, 4848.0, 0.25443, 0.78396, 1.0, 0.0, 0.0
130.0, 131.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
130.0, 355.0, 0.43362, 0.53271, 1.0, 0.0, 0.0
130.0, 1520.0, 0.45820, 0.51265, 1.0, 0.0, 0.0
130.0, 4006.0, 0.40091, 0.56004, 1.0, 0.0, 0.0
130.0, 4022.0, 0.40958, 0.54176, 1.0, 0.0, 0.0
130.0, 4459.0, 0.25000, 0.76412, 1.0, 0.0, 0.0
131.0, 132.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
131.0, 355.0, 0.40514, 0.51980, 1.0, 0.0, 0.0
131.0, 2081.0, 0.53007, 0.40911, 1.0, 0.0, 0.0
131.0, 4006.0, 0.39858, 0.55895, 1.0, 0.0, 0.0
131.0, 4039.0, 0.39619, 0.57147, 1.0, 0.0, 0.0
131.0, 5074.0, 0.25000, 0.72026, 1.0, 0.0, 0.0
132.0, 133.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
132.0, 1369.0, 0.37552, 0.53143, 1.0, 0.0, 0.0
132.0, 2081.0, 0.53007, 0.40911, 1.0, 0.0, 0.0
132.0, 4003.0, 0.41270, 0.53809, 1.0, 0.0, 0.0
132.0, 4039.0, 0.39190, 0.56945, 1.0, 0.0, 0.0
132.0, 4788.0, 0.25000, 0.77284, 1.0, 0.0, 0.0
133.0, 134.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
133.0, 347.0, 0.47753, 0.47941, 1.0, 0.0, 0.0
133.0, 1369.0, 0.44014, 0.56126, 1.0, 0.0, 0.0
133.0, 4003.0, 0.41144, 0.53751, 1.0, 0.0, 0.0
133.0, 4025.0, 0.39494, 0.56887, 1.0, 0.0, 0.0
134.0, 135.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
134.0, 347.0, 0.44350, 0.46452, 1.0, 0.0, 0.0
134.0, 2043.0, 0.46891, 0.46274, 1.0, 0.0, 0.0
134.0, 4004.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
134.0, 4025.0, 0.39480, 0.56880, 1.0, 0.0, 0.0
135.0, 136.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
135.0, 383.0, 0.47263, 0.55938, 1.0, 0.0, 0.0
135.0, 2043.0, 0.46891, 0.46274, 1.0, 0.0, 0.0
135.0, 4004.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
135.0, 4027.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
135.0, 4472.0, 0.25000, 0.76792, 1.0, 0.0, 0.0
136.0, 137.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
136.0, 383.0, 0.36075, 0.50808, 1.0, 0.0, 0.0
136.0, 2079.0, 0.52256, 0.41470, 1.0, 0.0, 0.0
136.0, 4010.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
136.0, 4027.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
136.0, 5070.0, 0.25076, 0.70910, 1.0, 0.0, 0.0
137.0, 138.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
137.0, 339.0, 0.43737, 0.52001, 1.0, 0.0, 0.0
137.0, 2079.0, 0.52256, 0.41470, 1.0, 0.0, 0.0
137.0, 4010.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
137.0, 4029.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
138.0, 139.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
138.0, 339.0, 0.41595, 0.51039, 1.0, 0.0, 0.0
138.0, 2074.0, 0.51893, 0.41750, 1.0, 0.0, 0.0
138.0, 4012.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
138.0, 4029.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
139.0, 140.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
139.0, 381.0, 0.36158, 0.51600, 1.0, 0.0, 0.0
139.0, 2074.0, 0.51893, 0.41750, 1.0, 0.0, 0.0
139.0, 4012.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
139.0, 4031.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
139.0, 4800.0, 0.25475, 0.79354, 1.0, 0.0, 0.0
140.0, 141.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
140.0, 381.0, 0.46416, 0.56323, 1.0, 0.0, 0.0
140.0, 1821.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
140.0, 4014.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
140.0, 4031.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
140.0, 4179.0, 0.25000, 0.77147, 1.0, 0.0, 0.0
141.0, 142.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
141.0, 1821.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
141.0, 1822.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
141.0, 4014.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
141.0, 4037.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
142.0, 143.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
142.0, 331.0, 0.47246, 0.56708, 1.0, 0.0, 0.0
142.0, 1822.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
142.0, 4016.0, 0.40339, 0.55280, 1.0, 0.0, 0.0
142.0, 4037.0, 0.40112, 0.55694, 1.0, 0.0, 0.0
143.0, 144.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
143.0, 331.0, 0.35431, 0.51258, 1.0, 0.0, 0.0
143.0, 2071.0, 0.51763, 0.41850, 1.0, 0.0, 0.0
