vertices,celtype,loc_x,loc_y,loc_z,state,tcounter
9542.0, 1.0, 25.0, 56.8, 142.2, 5.0, 1.0
9543.0, 1.0, 61.8, 15.2, 109.5, 5.0, 1.0
9544.0, 1.0, 72.7, 15.2, 104.7, 5.0, 1.0
9545.0, 1.0, 23.9, 38.6, 123.6, 5.0, 1.0
9546.0, 1.0, 103.4, 25.7, 113.1, 5.0, 1.0
9547.0, 1.0, 27.4, 42.2, 102.0, 5.0, 1.0
9548.0, 1.0, 61.3, 26.1, 129.4, 5.0, 1.0
9549.0, 1.0, 67.2, 27.1, 131.5, 5.0, 1.0
9550.0, 1.0, 34.4, 44.2, 153.1, 5.0, 1.0
9551.0, 1.0, 55.1, 48.9, 171.1, 5.0, 1.0
9552.0, 1.0, 75.7, 32.4, 138.1, 5.0, 1.0
9553.0, 1.0, 71.5, 29.5, 135.2, 5.0, 1.0
9554.0, 1.0, 76.8, 29.0, 133.4, 5.0, 1.0
9555.0, 1.0, 115.0, 40.5, 94.4, 5.0, 1.0
9556.0, 1.0, 114.0, 37.9, 92.8, 5.0, 1.0
9557.0, 1.0, 114.3, 40.4, 91.4, 5.0, 1.0
9558.0, 1.0, 24.0, 38.1, 114.8, 5.0, 1.0
9559.0, 1.0, 20.0, 96.6, 146.9, 5.0, 1.0
9560.0, 1.0, 20.0, 94.3, 143.3, 5.0, 1.0
9561.0, 1.0, 20.0, 92.0, 147.5, 5.0, 1.0
9562.0, 1.0, 46.3, 48.9, 165.7, 5.0, 1.0
9563.0, 1.0, 26.3, 51.6, 143.1, 5.0, 1.0
9564.0, 1.0, 28.6, 50.2, 148.1, 5.0, 1.0
9565.0, 1.0, 86.2, 9.8, 83.2, 5.0, 1.0
9566.0, 1.0, 91.7, 15.9, 105.5, 5.0, 1.0
9567.0, 1.0, 107.9, 26.0, 90.1, 5.0, 1.0
9568.0, 1.0, 108.8, 26.4, 93.6, 5.0, 1.0
9569.0, 1.0, 78.1, 13.3, 89.4, 5.0, 1.0
9570.0, 1.0, 24.3, 49.2, 135.8, 5.0, 1.0
9571.0, 1.0, 98.8, 15.1, 81.5, 5.0, 1.0
9572.0, 1.0, 98.5, 14.8, 84.1, 5.0, 1.0
9573.0, 1.0, 76.0, 16.8, 80.4, 5.0, 1.0
9574.0, 1.0, 23.8, 41.4, 128.0, 5.0, 1.0
9575.0, 1.0, 79.3, 23.4, 118.6, 5.0, 1.0
9576.0, 1.0, 76.1, 20.7, 116.2, 5.0, 1.0
9577.0, 1.0, 58.0, 17.4, 77.1, 5.0, 1.0
9578.0, 1.0, 36.8, 43.0, 84.2, 5.0, 1.0
9579.0, 1.0, 91.5, 10.0, 74.1, 5.0, 1.0
9580.0, 1.0, 101.1, 18.1, 77.7, 5.0, 1.0
9581.0, 1.0, 88.9, 14.3, 102.9, 5.0, 1.0
9582.0, 1.0, 72.7, 26.6, 130.4, 5.0, 1.0
9583.0, 1.0, 64.0, 12.0, 82.4, 5.0, 1.0
9584.0, 1.0, 65.9, 13.3, 85.6, 5.0, 1.0
9585.0, 1.0, 62.3, 13.0, 86.1, 5.0, 1.0
9586.0, 1.0, 66.1, 22.8, 123.7, 5.0, 1.0
9587.0, 1.0, 70.7, 22.1, 122.5, 5.0, 1.0
9588.0, 1.0, 69.4, 24.3, 126.9, 5.0, 1.0
9589.0, 1.0, 65.1, 24.9, 127.1, 5.0, 1.0
9590.0, 1.0, 24.0, 84.3, 164.5, 5.0, 1.0
9591.0, 1.0, 60.8, 13.0, 89.9, 5.0, 1.0
9592.0, 1.0, 28.2, 47.6, 94.0, 5.0, 1.0
9593.0, 1.0, 111.0, 33.4, 87.0, 5.0, 1.0
9594.0, 1.0, 53.7, 20.8, 80.6, 5.0, 1.0
9595.0, 1.0, 83.7, 24.0, 116.8, 5.0, 1.0
9596.0, 1.0, 66.4, 30.0, 137.3, 5.0, 1.0
9597.0, 1.0, 106.7, 51.9, 120.7, 5.0, 1.0
9598.0, 1.0, 108.1, 48.4, 122.1, 5.0, 1.0
9599.0, 1.0, 40.9, 59.2, 177.8, 5.0, 1.0
9600.0, 1.0, 19.0, 87.2, 140.6, 5.0, 1.0
9601.0, 1.0, 30.4, 35.1, 137.6, 5.0, 1.0
9602.0, 1.0, 98.2, 14.5, 86.7, 5.0, 1.0
9603.0, 1.0, 89.7, 34.9, 135.3, 5.0, 1.0
9604.0, 1.0, 88.4, 37.5, 141.6, 5.0, 1.0
9605.0, 1.0, 84.0, 34.5, 138.8, 5.0, 1.0
9606.0, 1.0, 21.3, 53.6, 105.3, 5.0, 1.0
9607.0, 1.0, 22.3, 56.4, 102.2, 5.0, 1.0
9608.0, 1.0, 115.2, 48.4, 93.8, 5.0, 1.0
9609.0, 1.0, 19.1, 85.5, 127.9, 5.0, 1.0
9610.0, 1.0, 16.6, 89.6, 127.4, 5.0, 1.0
9611.0, 1.0, 21.5, 71.8, 139.9, 5.0, 1.0
9612.0, 1.0, 20.9, 77.0, 139.4, 5.0, 1.0
9613.0, 1.0, 59.4, 48.9, 170.0, 5.0, 1.0
9614.0, 1.0, 19.7, 55.7, 110.0, 5.0, 1.0
9615.0, 1.0, 44.6, 27.7, 86.9, 5.0, 1.0
9616.0, 1.0, 116.9, 45.2, 98.0, 5.0, 1.0
9617.0, 1.0, 109.3, 26.6, 97.4, 5.0, 1.0
9618.0, 1.0, 107.1, 24.0, 95.6, 5.0, 1.0
9619.0, 1.0, 21.0, 82.6, 123.9, 5.0, 1.0
9620.0, 1.0, 24.0, 71.2, 152.1, 5.0, 1.0
9621.0, 1.0, 37.1, 24.2, 103.2, 5.0, 1.0
9622.0, 1.0, 40.5, 20.6, 103.9, 5.0, 1.0
9623.0, 1.0, 40.4, 23.0, 99.4, 5.0, 1.0
9624.0, 1.0, 40.8, 26.0, 95.1, 5.0, 1.0
9625.0, 1.0, 18.0, 69.7, 110.2, 5.0, 1.0
9626.0, 1.0, 24.0, 61.8, 141.2, 5.0, 1.0
9627.0, 1.0, 35.2, 32.8, 137.2, 5.0, 1.0
9628.0, 1.0, 22.4, 42.9, 114.9, 5.0, 1.0
9629.0, 1.0, 94.5, 18.0, 107.9, 5.0, 1.0
9630.0, 1.0, 61.1, 49.0, 176.3, 5.0, 1.0
9631.0, 1.0, 107.1, 24.8, 103.2, 5.0, 1.0
9632.0, 1.0, 64.5, 14.0, 102.7, 5.0, 1.0
9633.0, 1.0, 102.9, 27.6, 117.1, 5.0, 1.0
9634.0, 1.0, 99.7, 25.0, 115.3, 5.0, 1.0
9635.0, 1.0, 37.4, 27.3, 99.0, 5.0, 1.0
9636.0, 1.0, 69.8, 47.1, 163.0, 5.0, 1.0
9637.0, 1.0, 30.4, 109.2, 175.8, 5.0, 1.0
9638.0, 1.0, 96.2, 32.6, 127.3, 5.0, 1.0
9639.0, 1.0, 106.2, 28.5, 114.7, 5.0, 1.0
9640.0, 1.0, 48.8, 16.9, 110.7, 5.0, 1.0
9641.0, 1.0, 24.9, 36.1, 119.3, 5.0, 1.0
9642.0, 1.0, 43.9, 19.6, 100.2, 5.0, 1.0
9643.0, 1.0, 47.4, 18.3, 97.1, 5.0, 1.0
9644.0, 1.0, 74.0, 15.6, 86.8, 5.0, 1.0
9645.0, 1.0, 74.5, 15.9, 84.6, 5.0, 1.0
9646.0, 1.0, 105.3, 33.0, 122.9, 5.0, 1.0
9647.0, 1.0, 105.7, 30.7, 118.7, 5.0, 1.0
9648.0, 1.0, 101.6, 19.5, 76.8, 5.0, 1.0
9649.0, 1.0, 113.7, 35.2, 98.0, 5.0, 1.0
9650.0, 1.0, 113.4, 35.1, 94.6, 5.0, 1.0
9651.0, 1.0, 114.4, 37.8, 96.1, 5.0, 1.0
9652.0, 1.0, 48.4, 16.6, 106.0, 5.0, 1.0
9653.0, 1.0, 17.8, 88.4, 131.9, 5.0, 1.0
9654.0, 1.0, 90.5, 10.0, 84.8, 5.0, 1.0
9655.0, 1.0, 66.2, 15.0, 108.5, 5.0, 1.0
9656.0, 1.0, 22.1, 68.6, 135.7, 5.0, 1.0
9657.0, 1.0, 23.0, 66.8, 140.5, 5.0, 1.0
9658.0, 1.0, 108.4, 27.5, 87.9, 5.0, 1.0
9659.0, 1.0, 27.2, 42.9, 140.7, 5.0, 1.0
9660.0, 1.0, 40.0, 30.9, 136.4, 5.0, 1.0
9661.0, 1.0, 35.5, 47.7, 155.8, 5.0, 1.0
9662.0, 1.0, 37.7, 30.4, 94.8, 5.0, 1.0
9663.0, 1.0, 100.4, 22.9, 111.6, 5.0, 1.0
9664.0, 1.0, 21.9, 79.0, 119.9, 5.0, 1.0
9665.0, 1.0, 22.7, 77.5, 125.0, 5.0, 1.0
9666.0, 1.0, 103.7, 24.2, 77.3, 5.0, 1.0
9667.0, 1.0, 104.3, 27.9, 76.7, 5.0, 1.0
9668.0, 1.0, 27.7, 46.7, 144.2, 5.0, 1.0
9669.0, 1.0, 24.9, 87.9, 169.0, 5.0, 1.0
9670.0, 1.0, 99.5, 16.1, 71.2, 5.0, 1.0
9671.0, 1.0, 83.9, 10.5, 83.4, 5.0, 1.0
9672.0, 1.0, 109.3, 28.7, 108.4, 5.0, 1.0
9673.0, 1.0, 116.4, 42.3, 103.5, 5.0, 1.0
9674.0, 1.0, 19.5, 83.6, 119.0, 5.0, 1.0
9675.0, 1.0, 52.3, 30.4, 139.1, 5.0, 1.0
9676.0, 1.0, 86.2, 13.0, 100.4, 5.0, 1.0
9677.0, 1.0, 84.9, 10.0, 81.2, 5.0, 1.0
9678.0, 1.0, 34.4, 68.9, 176.7, 5.0, 1.0
9679.0, 1.0, 111.4, 29.6, 98.7, 5.0, 1.0
9680.0, 1.0, 72.3, 42.6, 153.3, 5.0, 1.0
9681.0, 1.0, 22.0, 73.9, 121.0, 5.0, 1.0
9682.0, 1.0, 22.0, 72.4, 125.9, 5.0, 1.0
9683.0, 1.0, 114.5, 42.1, 90.0, 5.0, 1.0
9684.0, 1.0, 26.1, 82.3, 169.9, 5.0, 1.0
9685.0, 1.0, 59.9, 13.0, 82.7, 5.0, 1.0
9686.0, 1.0, 56.7, 15.5, 83.0, 5.0, 1.0
9687.0, 1.0, 58.5, 15.2, 79.6, 5.0, 1.0
9688.0, 1.0, 21.0, 57.5, 123.8, 5.0, 1.0
9689.0, 1.0, 47.8, 17.1, 101.6, 5.0, 1.0
9690.0, 1.0, 29.5, 64.0, 161.7, 5.0, 1.0
9691.0, 1.0, 100.8, 18.3, 75.9, 5.0, 1.0
9692.0, 1.0, 85.7, 10.0, 79.0, 5.0, 1.0
9693.0, 1.0, 68.6, 18.0, 115.3, 5.0, 1.0
9694.0, 1.0, 90.3, 28.0, 121.0, 5.0, 1.0
9695.0, 1.0, 82.8, 25.9, 121.1, 5.0, 1.0
9696.0, 1.0, 23.1, 63.5, 136.4, 5.0, 1.0
9697.0, 1.0, 22.0, 70.4, 130.8, 5.0, 1.0
9698.0, 1.0, 55.5, 15.2, 94.1, 5.0, 1.0
9699.0, 1.0, 54.6, 15.6, 97.5, 5.0, 1.0
9700.0, 1.0, 27.0, 63.0, 154.1, 5.0, 1.0
9701.0, 1.0, 50.2, 26.0, 80.6, 5.0, 1.0
9702.0, 1.0, 91.3, 10.9, 93.0, 5.0, 1.0
9703.0, 1.0, 102.2, 23.2, 70.9, 5.0, 1.0
9704.0, 1.0, 45.7, 26.9, 131.9, 5.0, 1.0
9705.0, 1.0, 50.8, 26.4, 131.1, 5.0, 1.0
9706.0, 1.0, 38.8, 24.9, 125.2, 5.0, 1.0
9707.0, 1.0, 30.1, 40.4, 98.4, 5.0, 1.0
9708.0, 1.0, 28.0, 44.8, 98.0, 5.0, 1.0
9709.0, 1.0, 22.3, 86.1, 159.5, 5.0, 1.0
9710.0, 1.0, 13.5, 96.2, 126.2, 5.0, 1.0
9711.0, 1.0, 23.5, 93.4, 168.6, 5.0, 1.0
9712.0, 1.0, 93.0, 10.4, 84.2, 5.0, 1.0
9713.0, 1.0, 58.4, 13.7, 86.4, 5.0, 1.0
9714.0, 1.0, 111.6, 47.2, 113.1, 5.0, 1.0
9715.0, 1.0, 115.0, 47.0, 112.0, 5.0, 1.0
9716.0, 1.0, 113.3, 38.1, 90.1, 5.0, 1.0
9717.0, 1.0, 18.0, 95.3, 137.4, 5.0, 1.0
9718.0, 1.0, 19.0, 95.9, 140.5, 5.0, 1.0
9719.0, 1.0, 27.6, 35.8, 133.2, 5.0, 1.0
9720.0, 1.0, 31.9, 32.9, 133.2, 5.0, 1.0
9721.0, 1.0, 27.0, 39.0, 137.2, 5.0, 1.0
9722.0, 1.0, 25.0, 44.4, 135.8, 5.0, 1.0
9723.0, 1.0, 112.4, 34.5, 107.2, 5.0, 1.0
9724.0, 1.0, 113.9, 36.7, 104.8, 5.0, 1.0
9725.0, 1.0, 113.9, 37.6, 108.3, 5.0, 1.0
9726.0, 1.0, 114.0, 35.9, 101.4, 5.0, 1.0
9727.0, 1.0, 25.0, 40.0, 132.6, 5.0, 1.0
9728.0, 1.0, 69.0, 35.8, 145.2, 5.0, 1.0
9729.0, 1.0, 64.5, 32.6, 142.5, 5.0, 1.0
9730.0, 1.0, 70.1, 32.6, 140.3, 5.0, 1.0
9731.0, 1.0, 80.1, 13.1, 98.0, 5.0, 1.0
9732.0, 1.0, 56.0, 26.5, 129.8, 5.0, 1.0
9733.0, 1.0, 102.2, 21.3, 71.5, 5.0, 1.0
9734.0, 1.0, 102.1, 22.0, 71.9, 5.0, 1.0
9735.0, 1.0, 103.4, 19.7, 88.6, 5.0, 1.0
9736.0, 1.0, 21.0, 69.0, 122.1, 5.0, 1.0
9737.0, 1.0, 56.0, 18.0, 79.9, 5.0, 1.0
9738.0, 1.0, 47.7, 26.6, 83.6, 5.0, 1.0
9739.0, 1.0, 108.7, 30.0, 112.1, 5.0, 1.0
9740.0, 1.0, 22.9, 40.5, 119.2, 5.0, 1.0
9741.0, 1.0, 25.0, 46.5, 101.3, 5.0, 1.0
9742.0, 1.0, 113.0, 33.5, 103.6, 5.0, 1.0
9743.0, 1.0, 93.9, 11.8, 91.9, 5.0, 1.0
9744.0, 1.0, 106.3, 23.7, 88.8, 5.0, 1.0
9745.0, 1.0, 104.6, 21.6, 87.3, 5.0, 1.0
9746.0, 1.0, 21.0, 50.3, 119.6, 5.0, 1.0
9747.0, 1.0, 20.1, 55.4, 119.4, 5.0, 1.0
9748.0, 1.0, 93.5, 20.1, 111.5, 5.0, 1.0
9749.0, 1.0, 63.0, 14.0, 105.8, 5.0, 1.0
9750.0, 1.0, 103.7, 21.6, 81.8, 5.0, 1.0
9751.0, 1.0, 73.0, 45.6, 159.2, 5.0, 1.0
9752.0, 1.0, 69.9, 45.0, 156.1, 5.0, 1.0
9753.0, 1.0, 94.2, 11.5, 88.8, 5.0, 1.0
9754.0, 1.0, 115.5, 39.8, 105.9, 5.0, 1.0
9755.0, 1.0, 34.1, 25.3, 107.3, 5.0, 1.0
9756.0, 1.0, 107.4, 48.5, 126.5, 5.0, 1.0
9757.0, 1.0, 37.7, 28.0, 128.9, 5.0, 1.0
9758.0, 1.0, 36.5, 30.6, 132.8, 5.0, 1.0
9759.0, 1.0, 33.3, 30.9, 128.8, 5.0, 1.0
9760.0, 1.0, 41.1, 29.2, 90.8, 5.0, 1.0
9761.0, 1.0, 105.5, 23.6, 85.7, 5.0, 1.0
9762.0, 1.0, 41.1, 28.6, 132.4, 5.0, 1.0
9763.0, 1.0, 102.7, 19.8, 83.2, 5.0, 1.0
9764.0, 1.0, 25.9, 47.8, 139.7, 5.0, 1.0
9765.0, 1.0, 103.1, 19.6, 85.8, 5.0, 1.0
9766.0, 1.0, 56.2, 47.8, 166.4, 5.0, 1.0
9767.0, 1.0, 65.9, 48.0, 172.5, 5.0, 1.0
9768.0, 1.0, 20.4, 71.2, 117.5, 5.0, 1.0
9769.0, 1.0, 18.9, 69.0, 114.4, 5.0, 1.0
9770.0, 1.0, 98.1, 14.4, 76.3, 5.0, 1.0
9771.0, 1.0, 112.0, 35.4, 110.7, 5.0, 1.0
9772.0, 1.0, 82.4, 13.8, 100.8, 5.0, 1.0
9773.0, 1.0, 23.4, 48.4, 131.8, 5.0, 1.0
9774.0, 1.0, 94.9, 35.1, 132.4, 5.0, 1.0
9775.0, 1.0, 57.7, 46.2, 162.0, 5.0, 1.0
9776.0, 1.0, 113.0, 35.3, 91.2, 5.0, 1.0
9777.0, 1.0, 112.1, 36.0, 88.1, 5.0, 1.0
9778.0, 1.0, 76.3, 14.0, 98.2, 5.0, 1.0
9779.0, 1.0, 49.3, 28.9, 135.1, 5.0, 1.0
9780.0, 1.0, 54.3, 28.3, 134.6, 5.0, 1.0
9781.0, 1.0, 101.2, 32.3, 125.4, 5.0, 1.0
9782.0, 1.0, 100.2, 35.6, 130.1, 5.0, 1.0
9783.0, 1.0, 110.7, 32.1, 109.6, 5.0, 1.0
9784.0, 1.0, 68.7, 14.0, 98.9, 5.0, 1.0
9785.0, 1.0, 96.5, 22.6, 113.5, 5.0, 1.0
9786.0, 1.0, 101.3, 19.5, 74.9, 5.0, 1.0
9787.0, 1.0, 101.3, 18.9, 100.4, 5.0, 1.0
9788.0, 1.0, 92.4, 23.1, 114.8, 5.0, 1.0
9789.0, 1.0, 95.6, 25.2, 116.9, 5.0, 1.0
9790.0, 1.0, 71.8, 20.0, 118.1, 5.0, 1.0
9791.0, 1.0, 114.2, 41.5, 116.7, 5.0, 1.0
9792.0, 1.0, 113.1, 38.4, 114.9, 5.0, 1.0
9793.0, 1.0, 97.4, 20.4, 110.1, 5.0, 1.0
9794.0, 1.0, 67.3, 14.0, 101.6, 5.0, 1.0
9795.0, 1.0, 110.7, 46.8, 116.7, 5.0, 1.0
9796.0, 1.0, 102.1, 29.8, 121.2, 5.0, 1.0
9797.0, 1.0, 53.2, 45.6, 163.0, 5.0, 1.0
9798.0, 1.0, 98.8, 27.5, 119.0, 5.0, 1.0
9799.0, 1.0, 60.7, 48.0, 165.5, 5.0, 1.0
9800.0, 1.0, 59.3, 13.8, 93.8, 5.0, 1.0
9801.0, 1.0, 51.2, 48.2, 167.6, 5.0, 1.0
9802.0, 1.0, 113.7, 44.9, 117.7, 5.0, 1.0
9803.0, 1.0, 98.0, 42.8, 140.3, 5.0, 1.0
9804.0, 1.0, 56.9, 14.5, 90.3, 5.0, 1.0
9805.0, 1.0, 22.5, 49.7, 128.2, 5.0, 1.0
9806.0, 1.0, 23.0, 45.8, 128.0, 5.0, 1.0
9807.0, 1.0, 67.5, 20.0, 119.4, 5.0, 1.0
9808.0, 1.0, 88.0, 23.9, 115.6, 5.0, 1.0
9809.0, 1.0, 113.1, 38.9, 87.7, 5.0, 1.0
9810.0, 1.0, 62.4, 46.9, 160.9, 5.0, 1.0
9811.0, 1.0, 67.1, 46.8, 158.7, 5.0, 1.0
9812.0, 1.0, 82.1, 11.4, 83.9, 5.0, 1.0
9813.0, 1.0, 44.0, 17.9, 112.1, 5.0, 1.0
9814.0, 1.0, 61.8, 23.5, 124.3, 5.0, 1.0
9815.0, 1.0, 115.3, 40.6, 109.4, 5.0, 1.0
9816.0, 1.0, 97.6, 29.9, 123.0, 5.0, 1.0
9817.0, 1.0, 32.0, 35.8, 98.5, 5.0, 1.0
9818.0, 1.0, 93.9, 38.4, 137.9, 5.0, 1.0
9819.0, 1.0, 91.3, 25.9, 117.9, 5.0, 1.0
9820.0, 1.0, 116.4, 43.0, 107.1, 5.0, 1.0
9821.0, 1.0, 32.7, 38.7, 94.9, 5.0, 1.0
9822.0, 1.0, 13.0, 94.1, 119.2, 5.0, 1.0
9823.0, 1.0, 112.9, 32.7, 100.1, 5.0, 1.0
9824.0, 1.0, 21.9, 48.7, 124.3, 5.0, 1.0
9825.0, 1.0, 21.0, 52.9, 122.8, 5.0, 1.0
9826.0, 1.0, 22.0, 45.3, 119.3, 5.0, 1.0
9827.0, 1.0, 22.8, 42.9, 123.6, 5.0, 1.0
9828.0, 1.0, 116.0, 43.8, 110.7, 5.0, 1.0
9829.0, 1.0, 114.8, 41.1, 112.9, 5.0, 1.0
9830.0, 1.0, 35.3, 37.1, 91.8, 5.0, 1.0
9831.0, 1.0, 72.4, 14.2, 98.5, 5.0, 1.0
9832.0, 1.0, 102.1, 23.5, 71.3, 5.0, 1.0
9833.0, 1.0, 85.6, 32.1, 133.0, 5.0, 1.0
9834.0, 1.0, 80.8, 31.7, 135.8, 5.0, 1.0
9835.0, 1.0, 19.2, 82.8, 107.5, 5.0, 1.0
9836.0, 1.0, 63.0, 20.6, 120.3, 5.0, 1.0
9837.0, 1.0, 103.0, 23.2, 76.0, 5.0, 1.0
9838.0, 1.0, 115.3, 44.3, 114.3, 5.0, 1.0
9839.0, 1.0, 44.4, 17.9, 104.7, 5.0, 1.0
9840.0, 1.0, 103.1, 22.4, 77.5, 5.0, 1.0
9841.0, 1.0, 16.9, 95.1, 134.3, 5.0, 1.0
9842.0, 1.0, 24.0, 44.0, 131.5, 5.0, 1.0
9843.0, 1.0, 104.4, 35.5, 127.4, 5.0, 1.0
9844.0, 1.0, 104.3, 39.6, 131.8, 5.0, 1.0
9845.0, 1.0, 98.9, 39.2, 135.1, 5.0, 1.0
9846.0, 1.0, 104.4, 23.5, 80.6, 5.0, 1.0
9847.0, 1.0, 102.1, 22.8, 72.2, 5.0, 1.0
9848.0, 1.0, 108.1, 39.7, 127.5, 5.0, 1.0
9849.0, 1.0, 106.1, 29.6, 79.4, 5.0, 1.0
9850.0, 1.0, 79.1, 13.3, 81.6, 5.0, 1.0
9851.0, 1.0, 103.2, 19.6, 71.4, 5.0, 1.0
9852.0, 1.0, 94.3, 28.0, 120.3, 5.0, 1.0
9853.0, 1.0, 74.2, 17.9, 79.8, 5.0, 1.0
9854.0, 1.0, 103.6, 19.9, 95.3, 5.0, 1.0
9855.0, 1.0, 22.0, 53.0, 126.4, 5.0, 1.0
9856.0, 1.0, 101.9, 20.5, 75.9, 5.0, 1.0
9857.0, 1.0, 93.7, 42.1, 144.7, 5.0, 1.0
9858.0, 1.0, 78.9, 13.4, 84.2, 5.0, 1.0
9859.0, 1.0, 78.6, 13.1, 87.0, 5.0, 1.0
9860.0, 1.0, 76.6, 14.6, 85.3, 5.0, 1.0
9861.0, 1.0, 76.1, 14.3, 88.4, 5.0, 1.0
9862.0, 1.0, 111.6, 36.3, 113.5, 5.0, 1.0
9863.0, 1.0, 62.5, 49.0, 173.3, 5.0, 1.0
9864.0, 1.0, 79.4, 14.8, 75.8, 5.0, 1.0
9865.0, 1.0, 105.0, 23.5, 83.0, 5.0, 1.0
9866.0, 1.0, 106.4, 25.6, 84.2, 5.0, 1.0
9867.0, 1.0, 51.3, 50.0, 172.2, 5.0, 1.0
9868.0, 1.0, 21.0, 75.5, 117.0, 5.0, 1.0
9869.0, 1.0, 112.5, 39.9, 85.7, 5.0, 1.0
9870.0, 1.0, 17.6, 102.5, 139.7, 5.0, 1.0
9871.0, 1.0, 114.0, 42.1, 88.4, 5.0, 1.0
9872.0, 1.0, 87.1, 26.3, 119.1, 5.0, 1.0
9873.0, 1.0, 34.8, 34.5, 94.8, 5.0, 1.0
9874.0, 1.0, 113.3, 46.2, 114.8, 5.0, 1.0
9875.0, 1.0, 105.6, 25.8, 81.4, 5.0, 1.0
9876.0, 1.0, 44.5, 29.4, 135.9, 5.0, 1.0
9877.0, 1.0, 48.0, 30.5, 138.9, 5.0, 1.0
9878.0, 1.0, 25.6, 67.1, 153.4, 5.0, 1.0
9879.0, 1.0, 27.9, 86.1, 174.1, 5.0, 1.0
9880.0, 1.0, 104.1, 21.5, 84.4, 5.0, 1.0
9881.0, 1.0, 77.7, 46.0, 167.3, 5.0, 1.0
9882.0, 1.0, 53.3, 18.0, 116.6, 5.0, 1.0
9883.0, 1.0, 101.9, 21.3, 72.2, 5.0, 1.0
9884.0, 1.0, 106.8, 28.0, 82.5, 5.0, 1.0
9885.0, 1.0, 79.5, 34.8, 140.7, 5.0, 1.0
9886.0, 1.0, 67.8, 48.0, 179.2, 5.0, 1.0
9887.0, 1.0, 66.1, 48.0, 180.4, 5.0, 1.0
9888.0, 1.0, 113.6, 38.1, 111.7, 5.0, 1.0
9889.0, 1.0, 102.1, 22.1, 72.9, 5.0, 1.0
9890.0, 1.0, 107.1, 25.7, 87.1, 5.0, 1.0
9891.0, 1.0, 114.0, 40.5, 89.3, 5.0, 1.0
9892.0, 1.0, 70.5, 15.0, 89.7, 5.0, 1.0
9893.0, 1.0, 102.0, 21.0, 73.3, 5.0, 1.0
9894.0, 1.0, 104.8, 25.6, 78.9, 5.0, 1.0
9895.0, 1.0, 73.3, 15.0, 89.4, 5.0, 1.0
9896.0, 1.0, 49.0, 46.1, 163.8, 5.0, 1.0
9897.0, 1.0, 26.8, 92.0, 173.5, 5.0, 1.0
9898.0, 1.0, 22.7, 52.3, 129.5, 5.0, 1.0
9899.0, 1.0, 25.9, 96.6, 172.6, 5.0, 1.0
9900.0, 1.0, 45.4, 17.1, 108.4, 5.0, 1.0
9901.0, 1.0, 28.9, 101.9, 175.6, 5.0, 1.0
9902.0, 1.0, 21.0, 85.2, 151.7, 5.0, 1.0
9903.0, 1.0, 116.1, 43.0, 98.5, 5.0, 1.0
9904.0, 1.0, 24.8, 101.6, 171.5, 5.0, 1.0
9905.0, 1.0, 48.5, 29.2, 80.4, 5.0, 1.0
9906.0, 1.0, 14.2, 100.0, 130.4, 5.0, 1.0
9907.0, 1.0, 28.9, 95.7, 176.5, 5.0, 1.0
9908.0, 1.0, 103.7, 23.2, 78.8, 5.0, 1.0
9909.0, 1.0, 108.0, 32.2, 81.3, 5.0, 1.0
9910.0, 1.0, 115.3, 44.9, 91.3, 5.0, 1.0
9911.0, 1.0, 74.3, 17.0, 81.9, 5.0, 1.0
9912.0, 1.0, 35.3, 75.0, 181.8, 5.0, 1.0
9913.0, 1.0, 102.1, 23.3, 71.9, 5.0, 1.0
9914.0, 1.0, 79.8, 12.6, 68.9, 5.0, 1.0
9915.0, 1.0, 80.0, 12.6, 70.5, 5.0, 1.0
9916.0, 1.0, 73.3, 11.6, 73.8, 5.0, 1.0
9917.0, 1.0, 80.9, 11.1, 67.6, 5.0, 1.0
9918.0, 1.0, 75.7, 11.8, 73.7, 5.0, 1.0
9919.0, 1.0, 79.2, 13.1, 72.6, 5.0, 1.0
9920.0, 1.0, 78.5, 13.0, 71.6, 5.0, 1.0
9921.0, 1.0, 72.0, 14.6, 73.6, 5.0, 1.0
9922.0, 1.0, 72.3, 13.4, 74.0, 5.0, 1.0
9923.0, 1.0, 78.0, 12.7, 73.2, 5.0, 1.0
9924.0, 1.0, 79.5, 13.3, 73.5, 5.0, 1.0
9925.0, 1.0, 81.0, 11.6, 66.7, 5.0, 1.0
9926.0, 1.0, 73.4, 13.5, 72.8, 5.0, 1.0
9927.0, 1.0, 75.6, 12.9, 72.5, 5.0, 1.0
9928.0, 1.0, 71.9, 12.4, 74.5, 5.0, 1.0
9929.0, 1.0, 77.1, 13.0, 72.1, 5.0, 1.0
9930.0, 1.0, 74.5, 12.0, 73.6, 5.0, 1.0
9931.0, 1.0, 77.0, 12.2, 73.5, 5.0, 1.0
9932.0, 1.0, 70.7, 16.1, 74.6, 5.0, 1.0
9933.0, 1.0, 84.2, 11.5, 65.0, 5.0, 1.0
9934.0, 1.0, 84.6, 15.1, 65.5, 5.0, 1.0
9935.0, 1.0, 83.3, 13.5, 64.6, 5.0, 1.0
9936.0, 1.0, 78.0, 19.7, 74.8, 5.0, 1.0
9937.0, 1.0, 79.7, 17.0, 74.9, 5.0, 1.0
9938.0, 1.0, 82.1, 11.9, 65.4, 5.0, 1.0
9939.0, 1.0, 82.7, 10.1, 65.3, 5.0, 1.0
9940.0, 1.0, 82.2, 14.6, 72.7, 5.0, 1.0
